cod,provincia,nome,alt,data,insolacao,lat,lon
9585,GIRONA,LA MOLINA,1699,2025-12-25 00:00:00,"0,0",42.3325,1.9394444444444443
9585,GIRONA,LA MOLINA,1699,2025-12-26 00:00:00,"0,0",42.3325,1.9394444444444443
9585,GIRONA,LA MOLINA,1699,2025-12-27 00:00:00,"0,0",42.3325,1.9394444444444443
9585,GIRONA,LA MOLINA,1699,2025-12-28 00:00:00,"2,1",42.3325,1.9394444444444443
9771C,LLEIDA,LLEIDA,186,2025-12-29 00:00:00,"0,0",41.626111111111115,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-30 00:00:00,"3,0",41.626111111111115,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-31 00:00:00,"3,0",41.626111111111115,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-01,"3,3",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-02,"0,5",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-03,"4,7",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-04,"1,0",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-05,"8,6",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-06,"6,7",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-07,"7,4",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-08,"8,6",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-09,"3,3",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-10,"4,3",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-11,"2,8",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-12,"3,7",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-13,"4,3",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-14,"2,3",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-15 00:00:00,"0,0",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-16 00:00:00,"1,5",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-17 00:00:00,"0,2",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-18 00:00:00,"8,0",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-19 00:00:00,"5,5",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-20 00:00:00,"1,3",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-21 00:00:00,"0,4",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-22 00:00:00,"4,1",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-23 00:00:00,"2,0",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-24 00:00:00,"2,5",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-25 00:00:00,"0,0",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-26 00:00:00,"0,0",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-27 00:00:00,"0,1",41.62611111111112,0.5980555555555556
9771C,LLEIDA,LLEIDA,186,2025-12-28 00:00:00,"1,2",41.62611111111112,0.5980555555555556
9784P,HUESCA,BIELSA,992,2025-12-29 00:00:00,"3,8",42.63,0.22472222222222224
9784P,HUESCA,BIELSA,992,2025-12-30 00:00:00,"3,8",42.63,0.22472222222222224
9784P,HUESCA,BIELSA,992,2025-12-31 00:00:00,"3,9",42.63,0.22472222222222224
9784P,HUESCA,BIELSA,992,2025-12-01,"4,1",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-02,"0,7",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-03,"3,9",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-04,"0,2",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-05,"2,5",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-06,"2,8",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-07,"3,7",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-08,"4,0",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-09,"4,0",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-10,"0,0",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-11,"3,9",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-12,"3,9",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-13,"3,9",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-14,"3,9",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-15 00:00:00,"0,0",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-16 00:00:00,"0,3",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-17 00:00:00,"2,5",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-18 00:00:00,"0,1",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-19 00:00:00,"1,2",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-20 00:00:00,"0,5",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-21 00:00:00,"0,0",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-22 00:00:00,"0,0",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-23 00:00:00,"1,3",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-24 00:00:00,"3,7",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-25 00:00:00,"0,0",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-26 00:00:00,"0,1",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-27 00:00:00,"1,7",42.63,0.2247222222222222
9784P,HUESCA,BIELSA,992,2025-12-28 00:00:00,"3,8",42.63,0.2247222222222222
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-29 00:00:00,"2,5",42.08444444444444,-0.32555555555555554
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-30 00:00:00,"2,9",42.08444444444444,-0.32555555555555554
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-31 00:00:00,"0,0",42.08444444444444,-0.32555555555555554
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-01,"6,7",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-02,"1,3",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-03,"6,6",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-04,"1,7",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-05,"6,1",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-06,"2,5",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-07,"5,7",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-08,"6,3",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-09,"6,2",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-10,"0,1",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-11,"6,3",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-12,"1,6",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-13,"6,2",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-14,"6,1",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-15 00:00:00,"1,9",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-16 00:00:00,"2,3",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-17 00:00:00,"5,8",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-18 00:00:00,"6,2",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-19 00:00:00,"0,6",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-20 00:00:00,"1,5",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-21 00:00:00,"0,0",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-22 00:00:00,"5,1",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-23 00:00:00,"3,1",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-24 00:00:00,"5,7",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-25 00:00:00,"0,0",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-26 00:00:00,"0,0",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-27 00:00:00,"1,6",42.08444444444444,-0.3255555555555555
9898,HUESCA,"HUESCA, AEROPUERTO",546,2025-12-28 00:00:00,"4,7",42.08444444444444,-0.3255555555555555
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-29 00:00:00,"6,5",40.82027777777778,0.49333333333333335
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-30 00:00:00,"8,3",40.82027777777778,0.49333333333333335
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-31 00:00:00,"8,2",40.82027777777778,0.49333333333333335
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-01,"6,4",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-02,"5,4",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-03,"7,2",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-04,"0,9",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-05,"6,3",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-06,"6,5",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-07,"7,4",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-08,"8,3",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-09,"7,3",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-10,"7,1",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-11,"3,0",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-12,"1,0",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-13,"4,9",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-14,"0,0",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-15 00:00:00,"0,3",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-16 00:00:00,"0,1",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-17 00:00:00,"0,0",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-18 00:00:00,"5,6",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-19 00:00:00,"3,9",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-20 00:00:00,"4,7",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-21 00:00:00,"1,6",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-22 00:00:00,"6,6",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-23 00:00:00,"1,4",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-24 00:00:00,"3,9",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-25 00:00:00,"0,0",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-26 00:00:00,"0,0",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-27 00:00:00,"0,4",40.82027777777778,0.4933333333333333
9981A,TARRAGONA,ESTACIÓN DE TORTOSA (ROQUETES),50,2025-12-28 00:00:00,"0,1",40.82027777777778,0.4933333333333333
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-29 00:00:00,"2,1",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-30 00:00:00,"4,8",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-31 00:00:00,"4,0",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-01,"6,6",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-02,"2,1",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-03,"4,7",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-04,"3,7",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-05,"4,2",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-06,"6,5",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-07,"6,7",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-08,"8,1",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-09,"7,0",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-10,"6,1",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-11,"2,1",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-12,"4,6",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-13,"4,7",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-14,"1,9",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-15 00:00:00,"1,5",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-16 00:00:00,"2,2",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-17 00:00:00,"3,4",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-18 00:00:00,"6,4",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-19 00:00:00,"0,5",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-20 00:00:00,"0,4",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-21 00:00:00,"4,5",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-22 00:00:00,"0,0",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-23 00:00:00,"0,0",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-24 00:00:00,"2,9",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-25 00:00:00,"3,0",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-26 00:00:00,"1,0",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-27 00:00:00,"0,0",39.55416666666667,2.625277777777778
B228,ILLES BALEARS,"PALMA, PUERTO",3,2025-12-28 00:00:00,"5,5",39.55416666666667,2.625277777777778
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-29 00:00:00,"2,8",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-30 00:00:00,"5,8",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-31 00:00:00,"6,3",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-01,"6,1",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-02,"1,9",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-03,"5,1",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-04,"3,9",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-05,"3,1",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-06,"6,5",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-07,"4,4",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-08,"7,2",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-09,"4,1",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-10,"5,7",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-11,"1,0",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-12,"3,0",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-13,"3,6",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-14,"1,8",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-15 00:00:00,"2,5",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-16 00:00:00,"2,1",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-17 00:00:00,"3,2",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-18 00:00:00,"5,1",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-19 00:00:00,"0,8",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-20 00:00:00,"0,6",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-21 00:00:00,"4,4",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-22 00:00:00,"0,0",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-23 00:00:00,"0,0",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-24 00:00:00,"2,7",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-25 00:00:00,"3,7",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-26 00:00:00,"0,8",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-27 00:00:00,"1,0",39.56083333333333,2.736666666666667
B278,BALEARES,"PALMA DE MALLORCA, AEROPUERTO",5,2025-12-28 00:00:00,"4,4",39.56083333333333,2.736666666666667
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-29 00:00:00,"5,6",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-30 00:00:00,"6,4",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-31 00:00:00,"5,4",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-01,"7,5",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-02,"3,2",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-03,"4,9",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-04,"4,5",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-05,"7,0",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-06,"8,9",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-07,"6,4",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-08,"8,5",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-09,"7,7",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-10,"6,5",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-11,"1,4",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-12,"2,8",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-13,"1,1",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-14,"1,1",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-15 00:00:00,"7,0",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-16 00:00:00,"5,3",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-17 00:00:00,"2,2",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-18 00:00:00,"7,8",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-19 00:00:00,"1,3",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-20 00:00:00,"0,2",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-21 00:00:00,"6,8",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-22 00:00:00,"0,0",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-23 00:00:00,"1,6",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-24 00:00:00,"2,8",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-25 00:00:00,"3,9",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-26 00:00:00,"0,3",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-27 00:00:00,"0,2",39.41444444444444,3.2716666666666665
B434X,ILLES BALEARS,PORTOCOLOM  ,17,2025-12-28 00:00:00,"5,5",39.41444444444444,3.2716666666666665
B691Y,BALEARES,SA POBLA,32,2025-12-30 00:00:00,"5,0",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-31 00:00:00,"4,2",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-01,"5,7",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-02,"3,1",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-03,"2,1",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-04,"4,2",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-05,"5,7",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-06,"8,1",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-07,"5,8",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-08,"7,2",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-09,"6,0",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-10,"7,8",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-11,"0,3",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-12,"1,2",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-13,"1,8",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-14,"0,7",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-15 00:00:00,"4,3",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-16 00:00:00,"3,8",39.74916666666667,3.0166666666666666
B691Y,BALEARES,SA POBLA,32,2025-12-17 00:00:00,"2,8",39.74916666666667,3.0166666666666666
